origin_id;destination_id;distance
ARC16;SMF12;3
ARC16;SMF2;6
ARC16;SMF3;5
ARC16;SMF4;5
ARC16;SMF5;6
ARC16;SMF6;5
ARC16;SMF7;4
ARC16;SMF8;4
ARC16;SMF9;4
ARC16;STR1;9
ARC16;STR2;10
ARC16;STR3;10
ARC16;STR4;9
ARC16;STR5;11
ARC16;STR6;8
ARC16;STR7;11
ARC16;STR8;7
ARC16;TES1;8
ARC16;TES10;5
ARC16;TES11;6
ARC16;TES12;7
ARC16;TES2;9
ARC16;TES3;10
ARC16;TES4;9
ARC16;TES5;8
ARC16;TES6;9
ARC16;TES7;10
ARC16;TES8;10
ARC16;TES9;4
ARC16;TRF1;9
ARC16;TRF2;9
ARC16;TRF3;8
ARC16;VCB1;4
ARC16;VCB2;3
ARC16;VCB3;4
ARC16;VCB4;5
ARC16;VCB5;4
ARC16;VCB6;5
ARC16;VCB7;5
ARC16;VCB8;5
ARC16;VCB9;6
ARC16;VCD10;11
ARC16;VCD11;10
ARC16;VCD12;10
ARC16;VCD2;11
ARC16;VCD3;10
ARC16;VCD4;12
ARC16;VCD5;12
ARC16;VCD6;11
ARC16;VCD7;10
ARC16;VCD8;9
ARC16;VCD9;10
ARC16;VLG1;6
ARC16;VLG2;7
ARC16;VLG3;7
ARC16;VNG1;8
ARC16;VNG10;6
ARC16;VNG11;5
ARC16;VNG12;5
ARC16;VNG2;7
ARC16;VNG3;8
ARC16;VNG4;8
ARC16;VNG5;9
ARC16;VNG6;7
ARC16;VNG7;7
ARC16;VNG8;7
ARC16;VNG9;6
ARC17;ARC1;4
ARC17;ARC10;3
ARC17;ARC11;4
ARC17;ARC12;5
ARC17;ARC13;6
ARC17;ARC14;6
ARC17;ARC15;6
ARC17;ARC16;6
ARC17;ARC17;1
ARC17;ARC18;5
ARC17;ARC19;7
ARC17;ARC2;3
ARC17;ARC20;7
ARC17;ARC21;7
ARC17;ARC3;3
ARC17;ARC4;4
ARC17;ARC5;5
ARC17;ARC6;5
ARC17;ARC7;5
ARC17;ARC8;4
ARC17;ARC9;2
ARC17;AVE1;15
ARC17;AVE2;16
ARC17;AVE3;17
ARC17;AVE4;16
ARC17;AVE5;15
ARC17;CAV1;20
ARC17;CAV2;20
ARC17;CAV3;21
ARC17;ESP1;12
ARC17;GDM1;12
ARC17;GDM2;11
ARC17;GDM3;12
ARC17;GDM4;11
ARC17;GDM5;11
ARC17;GDM6;10
ARC17;GDM7;9
ARC17;GDM8;8
ARC17;GDM9;9
ARC17;MAI1;13
ARC17;MAI2;14
ARC17;MAI3;13
ARC17;MAI4;12
ARC17;MAI5;13
ARC17;MTS1;14
ARC17;MTS2;14
ARC17;MTS3;15
ARC17;OAZ1;10
ARC17;OAZ2;10
ARC17;OAZ3;9
ARC17;OAZ4;9
ARC17;OAZ5;9
ARC17;OAZ6;10
ARC17;OAZ7;11
ARC17;OAZ8;8
ARC17;PRD1;13
ARC17;PRD2;12
ARC17;PRD3;13
ARC17;PRD4;14
ARC17;PRD5;11
ARC17;PRD6;12
ARC17;PRD7;13
ARC17;PRD8;10
ARC17;PRD9;10
ARC17;PRT1;14
ARC17;PRT2;14
ARC17;PRT3;13
ARC17;PV_VC;16
ARC17;PVZ2;17
ARC17;PVZ3;18
ARC17;PVZ4;19
ARC17;PVZ5;18
ARC17;PVZ6;17
ARC17;RAV1;12
ARC17;RAV10;16
ARC17;RAV2;11
ARC17;RAV3;11
ARC17;RAV4;10
ARC17;RAV5;12
ARC17;RAV6;13
ARC17;RAV7;13
ARC17;RAV8;14
ARC17;RAV9;15
ARC17;SJM1;9
ARC17;SMF1;10
ARC17;SMF10;9
ARC17;SMF11;8
ARC17;SMF12;8
ARC17;SMF2;11
ARC17;SMF3;10
ARC17;SMF4;9
ARC17;SMF5;11
ARC17;SMF6;10
ARC17;SMF7;9
ARC17;SMF8;9
ARC17;SMF9;8
ARC17;STR1;14
ARC17;STR2;15
ARC17;STR3;15
ARC17;STR4;14
ARC17;STR5;16
ARC17;STR6;13
ARC17;STR7;16
ARC17;STR8;12
ARC17;TES1;13
ARC17;TES10;10
ARC17;TES11;11
ARC17;TES12;12
ARC17;TES2;14
ARC17;TES3;15
ARC17;TES4;14
ARC17;TES5;13
ARC17;TES6;14
ARC17;TES7;15
ARC17;TES8;15
ARC17;TES9;9
ARC17;TRF1;14
ARC17;TRF2;14
ARC17;TRF3;13
ARC17;VCB1;8
ARC17;VCB2;7
ARC17;VCB3;7
ARC17;VCB4;8
ARC17;VCB5;6
ARC17;VCB6;7
ARC17;VCB7;8
ARC17;VCB8;7
ARC17;VCB9;8
ARC17;VCD10;16
ARC17;VCD11;15
ARC17;VCD12;15
ARC17;VCD2;16
ARC17;VCD3;15
ARC17;VCD4;17
ARC17;VCD5;17
ARC17;VCD6;16
ARC17;VCD7;15
ARC17;VCD8;14
ARC17;VCD9;15
ARC17;VLG1;11
ARC17;VLG2;12
ARC17;VLG3;12
ARC17;VNG1;13
ARC17;VNG10;11
ARC17;VNG11;10
ARC17;VNG12;10
ARC17;VNG2;12
ARC17;VNG3;13
ARC17;VNG4;13
ARC17;VNG5;14
ARC17;VNG6;12
ARC17;VNG7;12
ARC17;VNG8;12
ARC17;VNG9;11
ARC18;ARC1;4
ARC18;ARC10;3
ARC18;ARC11;2
ARC18;ARC12;3
ARC18;ARC13;5
ARC18;ARC14;6
ARC18;ARC15;6
ARC18;ARC16;6
ARC18;ARC17;5
ARC18;ARC18;1
ARC18;ARC19;7
ARC18;ARC2;4
ARC18;ARC20;7
ARC18;ARC21;7
ARC18;ARC3;3
ARC18;ARC4;3
ARC18;ARC5;4
ARC18;ARC6;5
ARC18;ARC7;5
ARC18;ARC8;5
ARC18;ARC9;4
ARC18;AVE1;15
ARC18;AVE2;16
ARC18;AVE3;17
ARC18;AVE4;16
ARC18;AVE5;15
ARC18;CAV1;20
ARC18;CAV2;20
ARC18;CAV3;21
ARC18;ESP1;12
ARC18;GDM1;12
ARC18;GDM2;11
ARC18;GDM3;12
ARC18;GDM4;11
ARC18;GDM5;11
ARC18;GDM6;10
ARC18;GDM7;9
ARC18;GDM8;8
ARC18;GDM9;9
ARC18;MAI1;13
ARC18;MAI2;14
ARC18;MAI3;13
ARC18;MAI4;12
ARC18;MAI5;13
ARC18;MTS1;14
ARC18;MTS2;14
ARC18;MTS3;15
ARC18;OAZ1;10
ARC18;OAZ2;10
ARC18;OAZ3;9
ARC18;OAZ4;9
ARC18;OAZ5;9
ARC18;OAZ6;10
ARC18;OAZ7;11
ARC18;OAZ8;8
ARC18;PRD1;13
ARC18;PRD2;12
ARC18;PRD3;13
ARC18;PRD4;14
ARC18;PRD5;11
ARC18;PRD6;12
ARC18;PRD7;13
ARC18;PRD8;10
ARC18;PRD9;10
ARC18;PRT1;14
ARC18;PRT2;14
ARC18;PRT3;13
ARC18;PV_VC;16
ARC18;PVZ2;17
ARC18;PVZ3;18
ARC18;PVZ4;19
ARC18;PVZ5;18
ARC18;PVZ6;17
ARC18;RAV1;12
ARC18;RAV10;16
ARC18;RAV2;11
ARC18;RAV3;11
ARC18;RAV4;10
ARC18;RAV5;12
ARC18;RAV6;13
ARC18;RAV7;13
ARC18;RAV8;14
ARC18;RAV9;15
ARC18;SJM1;9
ARC18;SMF1;10
ARC18;SMF10;9
ARC18;SMF11;8
ARC18;SMF12;8
ARC18;SMF2;11
ARC18;SMF3;10
ARC18;SMF4;9
ARC18;SMF5;11
ARC18;SMF6;10
ARC18;SMF7;9
ARC18;SMF8;9
ARC18;SMF9;8
ARC18;STR1;14
ARC18;STR2;15
ARC18;STR3;15
ARC18;STR4;14
ARC18;STR5;16
ARC18;STR6;13
ARC18;STR7;16
ARC18;STR8;12
ARC18;TES1;13
ARC18;TES10;10
ARC18;TES11;11
ARC18;TES12;12
ARC18;TES2;14
ARC18;TES3;15
ARC18;TES4;14
ARC18;TES5;13
ARC18;TES6;14
ARC18;TES7;15
ARC18;TES8;15
ARC18;TES9;9
ARC18;TRF1;14
ARC18;TRF2;14
ARC18;TRF3;13
ARC18;VCB1;8
ARC18;VCB2;7
ARC18;VCB3;7
ARC18;VCB4;8
ARC18;VCB5;6
ARC18;VCB6;7
ARC18;VCB7;8
ARC18;VCB8;6
ARC18;VCB9;7
ARC18;VCD10;16
ARC18;VCD11;15
ARC18;VCD12;15
ARC18;VCD2;16
ARC18;VCD3;15
ARC18;VCD4;17
ARC18;VCD5;17
ARC18;VCD6;16
ARC18;VCD7;15
ARC18;VCD8;14
ARC18;VCD9;15
ARC18;VLG1;11
ARC18;VLG2;12
ARC18;VLG3;12
ARC18;VNG1;13
ARC18;VNG10;11
ARC18;VNG11;10
ARC18;VNG12;10
ARC18;VNG2;12
ARC18;VNG3;13
ARC18;VNG4;13
ARC18;VNG5;14
ARC18;VNG6;12
ARC18;VNG7;12
ARC18;VNG8;12
ARC18;VNG9;11
ARC19;ARC1;4
ARC19;ARC10;6
ARC19;ARC11;6
ARC19;ARC12;6
ARC19;ARC13;4
ARC19;ARC14;3
ARC19;ARC15;2
ARC19;ARC16;3
ARC19;ARC17;7
ARC19;ARC18;7
ARC19;ARC19;1
ARC19;ARC2;5
ARC19;ARC20;2
ARC19;ARC21;3
ARC19;ARC3;5
ARC19;ARC4;5
ARC19;ARC5;5
ARC19;ARC6;4
ARC19;ARC7;3
ARC19;ARC8;6
ARC19;ARC9;6
ARC19;AVE1;11
ARC19;AVE2;12
ARC19;AVE3;13
ARC19;AVE4;12
ARC19;AVE5;11
ARC19;CAV1;16
ARC19;CAV2;16
ARC19;CAV3;17
ARC19;ESP1;6
ARC19;GDM1;8
ARC19;GDM2;7
ARC19;GDM3;8
ARC19;GDM4;7
ARC19;GDM5;6
ARC19;GDM6;5
ARC19;GDM7;5
ARC19;GDM8;4
ARC19;GDM9;5
ARC19;MAI1;9
ARC19;MAI2;10
ARC19;MAI3;9
ARC19;MAI4;8
ARC19;MAI5;9
ARC19;MTS1;10
ARC19;MTS2;10
ARC19;MTS3;11
ARC19;OAZ1;4
ARC19;OAZ2;4
ARC19;OAZ3;3
ARC19;OAZ4;3
ARC19;OAZ5;4
ARC19;OAZ6;5
ARC19;OAZ7;5
ARC19;OAZ8;2
ARC19;PRD1;9
ARC19;PRD2;8
ARC19;PRD3;9
ARC19;PRD4;10
ARC19;PRD5;7
ARC19;PRD6;8
ARC19;PRD7;9
ARC19;PRD8;6
ARC19;PRD9;6
ARC19;PRT1;9
ARC19;PRT2;9
ARC19;PRT3;9
ARC19;PV_VC;12
ARC19;PVZ2;13
ARC19;PVZ3;14
ARC19;PVZ4;15
ARC19;PVZ5;14
ARC19;PVZ6;13
ARC19;RAV1;6
ARC19;RAV10;10
ARC19;RAV2;5
ARC19;RAV3;5
ARC19;RAV4;4
ARC19;RAV5;6
ARC19;RAV6;7
ARC19;RAV7;7
ARC19;RAV8;8
ARC19;RAV9;9
ARC19;SJM1;3
ARC19;SMF1;4
ARC19;SMF10;4
ARC19;SMF11;3
ARC19;SMF12;2
ARC19;SMF2;5
ARC19;SMF3;4
ARC19;SMF4;3
ARC19;SMF5;5
ARC19;SMF6;4
ARC19;SMF7;3
ARC19;SMF8;3
ARC19;SMF9;2
ARC19;STR1;10
ARC19;STR2;11
ARC19;STR3;11
ARC19;STR4;10
ARC19;STR5;12
ARC19;STR6;9
ARC19;STR7;12
ARC19;STR8;8
ARC19;TES1;9
ARC19;TES10;6
ARC19;TES11;7
ARC19;TES12;8
ARC19;TES2;10
ARC19;TES3;11
ARC19;TES4;10
ARC19;TES5;9
ARC19;TES6;10
ARC19;TES7;11
ARC19;TES8;11
ARC19;TES9;5
ARC19;TRF1;10
ARC19;TRF2;10
ARC19;TRF3;9
ARC19;VCB1;3
ARC19;VCB2;2
ARC19;VCB3;3
ARC19;VCB4;4
ARC19;VCB5;3
ARC19;VCB6;4
ARC19;VCB7;4
ARC19;VCB8;4
ARC19;VCB9;5
ARC19;VCD10;12
ARC19;VCD11;11
ARC19;VCD12;11
ARC19;VCD2;12
ARC19;VCD3;11
ARC19;VCD4;13
ARC19;VCD5;13
ARC19;VCD6;12
ARC19;VCD7;11
ARC19;VCD8;10
ARC19;VCD9;11
ARC19;VLG1;7
ARC19;VLG2;8
ARC19;VLG3;8
ARC19;VNG1;8
ARC19;VNG10;5
ARC19;VNG11;5
ARC19;VNG12;4
ARC19;VNG2;7
ARC19;VNG3;7
ARC19;VNG4;7
ARC19;VNG5;8
ARC19;VNG6;6
ARC19;VNG7;6
ARC19;VNG8;6
ARC19;VNG9;5
ARC2;ARC1;2
ARC2;ARC10;3
ARC2;ARC11;3
ARC2;ARC12;4
ARC2;ARC13;4
ARC2;ARC14;4
ARC2;ARC15;4
ARC2;ARC16;4
ARC2;ARC17;3
ARC2;ARC18;4
ARC2;ARC19;5
ARC2;ARC2;1
ARC2;ARC20;5
ARC2;ARC21;5
ARC2;ARC3;2
ARC2;ARC4;3
ARC2;ARC5;3
ARC2;ARC6;3
ARC2;ARC7;3
ARC2;ARC8;2
ARC2;ARC9;2
ARC2;AVE1;13
ARC2;AVE2;14
ARC2;AVE3;15
ARC2;AVE4;14
ARC2;AVE5;13
ARC2;CAV1;18
ARC2;CAV2;18
ARC2;CAV3;19
ARC2;ESP1;10
ARC2;GDM1;10
ARC2;GDM2;9
ARC2;GDM3;10
ARC2;GDM4;9
ARC2;GDM5;9
ARC2;GDM6;8
ARC2;GDM7;7
ARC2;GDM8;6
ARC2;GDM9;7
ARC2;MAI1;11
ARC2;MAI2;12
ARC2;MAI3;11
ARC2;MAI4;10
ARC2;MAI5;11
ARC2;MTS1;12
ARC2;MTS2;12
ARC2;MTS3;13
ARC2;OAZ1;8
ARC2;OAZ2;8
ARC2;OAZ3;7
ARC2;OAZ4;7
ARC2;OAZ5;7
ARC2;OAZ6;8
ARC2;OAZ7;9
ARC2;OAZ8;6
ARC2;PRD1;11
ARC2;PRD2;10
ARC2;PRD3;11
ARC2;PRD4;12
ARC2;PRD5;9
ARC2;PRD6;10
ARC2;PRD7;11
ARC2;PRD8;8
ARC2;PRD9;8
ARC2;PRT1;12
ARC2;PRT2;12
ARC2;PRT3;11
ARC2;PV_VC;14
ARC2;PVZ2;15
ARC2;PVZ3;16
ARC2;PVZ4;17
ARC2;PVZ5;16
ARC2;PVZ6;15
ARC2;RAV1;10
ARC2;RAV10;14
ARC2;RAV2;9
ARC2;RAV3;9
ARC2;RAV4;8
ARC2;RAV5;10
ARC2;RAV6;11
ARC2;RAV7;11
ARC2;RAV8;12
ARC2;RAV9;13
ARC2;SJM1;7
ARC2;SMF1;8
ARC2;SMF10;7
ARC2;SMF11;6
ARC2;SMF12;6
ARC2;SMF2;9
ARC2;SMF3;8
ARC2;SMF4;7
ARC2;SMF5;9
ARC2;SMF6;8
ARC2;SMF7;7
ARC2;SMF8;7
ARC2;SMF9;6
ARC2;STR1;12
ARC2;STR2;13
ARC2;STR3;13
ARC2;STR4;12
ARC2;STR5;14
ARC2;STR6;11
ARC2;STR7;14
ARC2;STR8;10
ARC2;TES1;11
ARC2;TES10;8
ARC2;TES11;9
ARC2;TES12;10
ARC2;TES2;12
ARC2;TES3;13
ARC2;TES4;12
ARC2;TES5;11
ARC2;TES6;12
ARC2;TES7;13
ARC2;TES8;13
ARC2;TES9;7
ARC2;TRF1;12
ARC2;TRF2;12
ARC2;TRF3;11
ARC2;VCB1;6
ARC2;VCB2;5
ARC2;VCB3;5
ARC2;VCB4;6
ARC2;VCB5;4
ARC2;VCB6;5
ARC2;VCB7;6
ARC2;VCB8;5
ARC2;VCB9;6
ARC2;VCD10;14
ARC2;VCD11;13
ARC2;VCD12;13
ARC2;VCD2;14
ARC2;VCD3;13
ARC2;VCD4;15
ARC2;VCD5;15
ARC2;VCD6;14
ARC2;VCD7;13
ARC2;VCD8;12
ARC2;VCD9;13
ARC2;VLG1;9
ARC2;VLG2;10
ARC2;VLG3;10
ARC2;VNG1;11
ARC2;VNG10;9
ARC2;VNG11;8
ARC2;VNG12;8
ARC2;VNG2;10
ARC2;VNG3;11
ARC2;VNG4;11
ARC2;VNG5;12
ARC2;VNG6;10
ARC2;VNG7;10
ARC2;VNG8;10
ARC2;VNG9;9
ARC20;ARC1;4
ARC20;ARC10;6
ARC20;ARC11;6
ARC20;ARC12;6
ARC20;ARC13;5
ARC20;ARC14;3
ARC20;ARC15;2
ARC20;ARC16;2
ARC20;ARC17;7
ARC20;ARC18;7
ARC20;ARC19;2
ARC20;ARC2;5
ARC20;ARC20;1
ARC20;ARC21;2
ARC20;ARC3;5
ARC20;ARC4;5
ARC20;ARC5;5
ARC20;ARC6;4
ARC20;ARC7;3
ARC20;ARC8;6
ARC20;ARC9;6
ARC20;AVE1;10
ARC20;AVE2;11
ARC20;AVE3;12
ARC20;AVE4;11
ARC20;AVE5;10
ARC20;CAV1;15
ARC20;CAV2;15
ARC20;CAV3;16
ARC20;ESP1;6
ARC20;GDM1;7
ARC20;GDM2;6
ARC20;GDM3;7
ARC20;GDM4;6
ARC20;GDM5;5
ARC20;GDM6;4
ARC20;GDM7;4
ARC20;GDM8;3
ARC20;GDM9;4
ARC20;MAI1;8
ARC20;MAI2;9
ARC20;MAI3;8
ARC20;MAI4;7
ARC20;MAI5;8
ARC20;MTS1;9
ARC20;MTS2;9
ARC20;MTS3;10
ARC20;OAZ1;5
ARC20;OAZ2;5
ARC20;OAZ3;4
ARC20;OAZ4;4
ARC20;OAZ5;5
ARC20;OAZ6;6
ARC20;OAZ7;6
ARC20;OAZ8;3
ARC20;PRD1;8
ARC20;PRD2;7
ARC20;PRD3;8
ARC20;PRD4;9
ARC20;PRD5;6
ARC20;PRD6;7
ARC20;PRD7;8
ARC20;PRD8;5
ARC20;PRD9;5
ARC20;PRT1;9
ARC20;PRT2;9
ARC20;PRT3;8
ARC20;PV_VC;11
ARC20;PVZ2;12
ARC20;PVZ3;13
ARC20;PVZ4;14
ARC20;PVZ5;13
ARC20;PVZ6;12
ARC20;RAV1;6
ARC20;RAV10;11
ARC20;RAV2;6
ARC20;RAV3;6
ARC20;RAV4;5
ARC20;RAV5;7
ARC20;RAV6;8
ARC20;RAV7;8
ARC20;RAV8;9
ARC20;RAV9;10
ARC20;SJM1;4
ARC20;SMF1;5
ARC20;SMF10;3
ARC20;SMF11;2
ARC20;SMF12;2
ARC20;SMF2;5
ARC20;SMF3;4
ARC20;SMF4;4
ARC20;SMF5;5
ARC20;SMF6;4
ARC20;SMF7;3
ARC20;SMF8;3
ARC20;SMF9;3
ARC20;STR1;9
ARC20;STR2;10
ARC20;STR3;10
ARC20;STR4;9
ARC20;STR5;11
ARC20;STR6;8
ARC20;STR7;11
ARC20;STR8;7
ARC20;TES1;8
ARC20;TES10;5
ARC20;TES11;6
ARC20;TES12;7
ARC20;TES2;9
ARC20;TES3;10
ARC20;TES4;9
ARC20;TES5;8
ARC20;TES6;9
ARC20;TES7;10
ARC20;TES8;10
ARC20;TES9;4
ARC20;TRF1;9
ARC20;TRF2;9
ARC20;TRF3;8
ARC20;VCB1;4
ARC20;VCB2;3
ARC20;VCB3;4
ARC20;VCB4;5
ARC20;VCB5;4
ARC20;VCB6;5
ARC20;VCB7;5
ARC20;VCB8;5
ARC20;VCB9;6
ARC20;VCD10;11
ARC20;VCD11;10
ARC20;VCD12;10
ARC20;VCD2;11
ARC20;VCD3;10
ARC20;VCD4;12
ARC20;VCD5;12
ARC20;VCD6;11
ARC20;VCD7;10
ARC20;VCD8;9
ARC20;VCD9;10
ARC20;VLG1;6
ARC20;VLG2;7
ARC20;VLG3;7
ARC20;VNG1;8
ARC20;VNG10;5
ARC20;VNG11;4
ARC20;VNG12;4
ARC20;VNG2;7
ARC20;VNG3;7
ARC20;VNG4;7
ARC20;VNG5;8
ARC20;VNG6;6
ARC20;VNG7;6
ARC20;VNG8;6
ARC20;VNG9;5
ARC21;ARC1;4
ARC21;ARC10;6
ARC21;ARC11;6
ARC21;ARC12;6
ARC21;ARC13;5
ARC21;ARC14;4
ARC21;ARC15;3
ARC21;ARC16;2
ARC21;ARC17;7
ARC21;ARC18;7
ARC21;ARC19;3
ARC21;ARC2;5
ARC21;ARC20;2
ARC21;ARC21;1
ARC21;ARC3;5
ARC21;ARC4;5
ARC21;ARC5;5
ARC21;ARC6;4
ARC21;ARC7;3
ARC21;ARC8;6
ARC21;ARC9;6
ARC21;AVE1;9
ARC21;AVE2;10
ARC21;AVE3;11
ARC21;AVE4;10
ARC21;AVE5;9
ARC21;CAV1;14
ARC21;CAV2;14
ARC21;CAV3;15
ARC21;ESP1;6
ARC21;GDM1;6
ARC21;GDM2;5
ARC21;GDM3;6
ARC21;GDM4;5
ARC21;GDM5;5
ARC21;GDM6;4
ARC21;GDM7;3
ARC21;GDM8;2
ARC21;GDM9;3
ARC21;MAI1;7
ARC21;MAI2;8
ARC21;MAI3;7
ARC21;MAI4;6
ARC21;MAI5;7
ARC21;MTS1;8
ARC21;MTS2;8
ARC21;MTS3;9
ARC21;OAZ1;6
ARC21;OAZ2;6
ARC21;OAZ3;5
ARC21;OAZ4;5
ARC21;OAZ5;6
ARC21;OAZ6;7
ARC21;OAZ7;7
ARC21;OAZ8;4
ARC21;PRD1;7
ARC21;PRD2;6
ARC21;PRD3;7
ARC21;PRD4;8
ARC21;PRD5;5
ARC21;PRD6;6
ARC21;PRD7;7
ARC21;PRD8;4
ARC21;PRD9;4
ARC21;PRT1;8
ARC21;PRT2;8
ARC21;PRT3;7
ARC21;PV_VC;10
ARC21;PVZ2;11
ARC21;PVZ3;12
ARC21;PVZ4;13
ARC21;PVZ5;12
ARC21;PVZ6;11
ARC21;RAV1;6
ARC21;RAV10;12
ARC21;RAV2;6
ARC21;RAV3;6
ARC21;RAV4;6
ARC21;RAV5;8
ARC21;RAV6;9
ARC21;RAV7;9
ARC21;RAV8;10
ARC21;RAV9;11
ARC21;SJM1;5
ARC21;SMF1;5
ARC21;SMF10;3
ARC21;SMF11;2
ARC21;SMF12;3
ARC21;SMF2;5
ARC21;SMF3;4
ARC21;SMF4;5
ARC21;SMF5;5
ARC21;SMF6;4
ARC21;SMF7;3
ARC21;SMF8;4
ARC21;SMF9;4
ARC21;STR1;8
ARC21;STR2;9
ARC21;STR3;9
ARC21;STR4;8
ARC21;STR5;10
ARC21;STR6;7
ARC21;STR7;10
ARC21;STR8;6
ARC21;TES1;7
ARC21;TES10;4
ARC21;TES11;5
ARC21;TES12;6
ARC21;TES2;8
ARC21;TES3;9
ARC21;TES4;8
ARC21;TES5;7
ARC21;TES6;8
ARC21;TES7;9
ARC21;TES8;9
ARC21;TES9;3
ARC21;TRF1;8
ARC21;TRF2;8
ARC21;TRF3;7
ARC21;VCB1;5
ARC21;VCB2;4
ARC21;VCB3;5
ARC21;VCB4;6
ARC21;VCB5;5
ARC21;VCB6;6
ARC21;VCB7;6
ARC21;VCB8;6
ARC21;VCB9;7
ARC21;VCD10;10
ARC21;VCD11;9
ARC21;VCD12;9
ARC21;VCD2;10
ARC21;VCD3;9
ARC21;VCD4;11
ARC21;VCD5;11
ARC21;VCD6;10
ARC21;VCD7;9
ARC21;VCD8;8
ARC21;VCD9;9
ARC21;VLG1;5
ARC21;VLG2;6
ARC21;VLG3;6
ARC21;VNG1;7
ARC21;VNG10;5
ARC21;VNG11;4
ARC21;VNG12;4
ARC21;VNG2;6
ARC21;VNG3;7
ARC21;VNG4;7
ARC21;VNG5;8
ARC21;VNG6;6
ARC21;VNG7;6
ARC21;VNG8;6
ARC21;VNG9;5
ARC3;ARC1;2
ARC3;ARC10;2
ARC3;ARC11;2
ARC3;ARC12;3
ARC3;ARC13;4
ARC3;ARC14;4
ARC3;ARC15;4
ARC3;ARC16;4
ARC3;ARC17;3
ARC3;ARC18;3
ARC3;ARC19;5
ARC3;ARC2;2
ARC3;ARC20;5
ARC3;ARC21;5
ARC3;ARC3;1
ARC3;ARC4;2
ARC3;ARC5;3
ARC3;ARC6;3
ARC3;ARC7;3
ARC3;ARC8;3
ARC3;ARC9;2
ARC3;AVE1;13
ARC3;AVE2;14
ARC3;AVE3;15
ARC3;AVE4;14
ARC3;AVE5;13
ARC3;CAV1;18
ARC3;CAV2;18
ARC3;CAV3;19
ARC3;ESP1;10
ARC3;GDM1;10
ARC3;GDM2;9
ARC3;GDM3;10
ARC3;GDM4;9
ARC3;GDM5;9
ARC3;GDM6;8
ARC3;GDM7;7
ARC3;GDM8;6
ARC3;GDM9;7
ARC3;MAI1;11
ARC3;MAI2;12
ARC3;MAI3;11
ARC3;MAI4;10
ARC3;MAI5;11
ARC3;MTS1;12
ARC3;MTS2;12
ARC3;MTS3;13
ARC3;OAZ1;8
ARC3;OAZ2;8
ARC3;OAZ3;7
ARC3;OAZ4;7
ARC3;OAZ5;7
ARC3;OAZ6;8
ARC3;OAZ7;9
ARC3;OAZ8;6
ARC3;PRD1;11
ARC3;PRD2;10
ARC3;PRD3;11
ARC3;PRD4;12
ARC3;PRD5;9
ARC3;PRD6;10
ARC3;PRD7;11
ARC3;PRD8;8
ARC3;PRD9;8
ARC3;PRT1;12
ARC3;PRT2;12
ARC3;PRT3;11
ARC3;PV_VC;14
ARC3;PVZ2;15
ARC3;PVZ3;16
ARC3;PVZ4;17
ARC3;PVZ5;16
ARC3;PVZ6;15
ARC3;RAV1;10
ARC3;RAV10;14
ARC3;RAV2;9
ARC3;RAV3;9
ARC3;RAV4;8
ARC3;RAV5;10
ARC3;RAV6;11
ARC3;RAV7;11
ARC3;RAV8;12
ARC3;RAV9;13
ARC3;SJM1;7
ARC3;SMF1;8
ARC3;SMF10;7
ARC3;SMF11;6
ARC3;SMF12;6
ARC3;SMF2;9
ARC3;SMF3;8
ARC3;SMF4;7
ARC3;SMF5;9
ARC3;SMF6;8
ARC3;SMF7;7
ARC3;SMF8;7
ARC3;SMF9;6
ARC3;STR1;12
ARC3;STR2;13
ARC3;STR3;13
ARC3;STR4;12
ARC3;STR5;14
ARC3;STR6;11
ARC3;STR7;14
ARC3;STR8;10
ARC3;TES1;11
ARC3;TES10;8
ARC3;TES11;9
ARC3;TES12;10
ARC3;TES2;12
ARC3;TES3;13
ARC3;TES4;12
ARC3;TES5;11
ARC3;TES6;12
ARC3;TES7;13
ARC3;TES8;13
ARC3;TES9;7
ARC3;TRF1;12
ARC3;TRF2;12
ARC3;TRF3;11
ARC3;VCB1;6
ARC3;VCB2;5
ARC3;VCB3;5
ARC3;VCB4;6
ARC3;VCB5;4
ARC3;VCB6;5
ARC3;VCB7;6
ARC3;VCB8;5
ARC3;VCB9;6
ARC3;VCD10;14
ARC3;VCD11;13
ARC3;VCD12;13
ARC3;VCD2;14
ARC3;VCD3;13
ARC3;VCD4;15
ARC3;VCD5;15
ARC3;VCD6;14
ARC3;VCD7;13
ARC3;VCD8;12
ARC3;VCD9;13
ARC3;VLG1;9
ARC3;VLG2;10
ARC3;VLG3;10
ARC3;VNG1;11
ARC3;VNG10;9
ARC3;VNG11;8
ARC3;VNG12;8
ARC3;VNG2;10
ARC3;VNG3;11
ARC3;VNG4;11
ARC3;VNG5;12
ARC3;VNG6;10
ARC3;VNG7;10
ARC3;VNG8;10
ARC3;VNG9;9
ARC4;ARC1;2
ARC4;ARC10;3
ARC4;ARC11;2
ARC4;ARC12;2
ARC4;ARC13;3
ARC4;ARC14;4
ARC4;ARC15;4
ARC4;ARC16;4
ARC4;ARC17;4
ARC4;ARC18;3
ARC4;ARC19;5
ARC4;ARC2;3
ARC4;ARC20;5
ARC4;ARC21;5
ARC4;ARC3;2
ARC4;ARC4;1
ARC4;ARC5;2
ARC4;ARC6;3
ARC4;ARC7;3
ARC4;ARC8;4
ARC4;ARC9;3
ARC4;AVE1;13
ARC4;AVE2;14
ARC4;AVE3;15
ARC4;AVE4;14
